Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
MRPL41	4.0203	4.94367	4.39174	3.70192	4.69777	4.11358	4.32441	5.2715	2.92039	4.99534	3.66212	3.79472	4.15777	3.95834	4.21754	3.53507	4.51978	4.37174	3.95655	3.54012	4.23508	4.18	4.07345	4.22212	4.27962	4.24036	4.58616	4.36363	4.43014	3.68667	5.80289	4.1962	3.95335	4.29064	3.39731	4.44819	3.99702	5.34454	6.20923	3.29531	4.24363	5.33324	4.3476	4.07815	4.64725	6.40068	5.04751	5.99455	5.13113	4.01102	4.90081	4.73518	5.02584	4.13337	4.60615	5.0196	4.37251	3.35767	3.75174	3.49408	4.11398	3.53917	3.39474	2.91654	4.326	5.27289	5.99616	3.73177	4.28503	3.78059	4.33801	5.32775	4.75403	4.65794	4.55914	4.06764	4.449	3.75582	3.02582	5.00698	3.97304	3.43375	4.3514	4.94207	4.13345	4.03647	6.05365	3.61378	4.48004	4.61779	4.85028	4.73115	3.41068	4.90284	5.37531	4.62155	4.05858	3.88405	3.05666	4.16638	4.02268	4.12339	3.52292
MRPL38	0.538837	-0.322404	-0.0253251	-0.380994	0.114023	-0.0406208	-1.92203	-0.426808	0.749046	0.54605	1.606	-0.0785815	0.581429	0.89108	0.457832	-0.366886	-0.157582	0.0889546	-0.455629	1.46611	0.689367	0.730608	1.0525	-0.0517846	1.32426	0.71741	-0.404078	1.24466	0.88222	0.069305	0.0666432	0.196278	-1.58606	0.413721	0.605636	1.33929	-0.353023	-1.21634	-0.0220812	-0.259803	0.526473	-0.375184	1.50795	0.7139	0.524173	-0.298462	1.22128	0.8429	0.772134	-0.922897	1.0526	1.05774	0.74235	0.703362	1.1581	0.593193	1.53289	0.601721	0.976867	0.725981	-0.329501	0.000460521	0.798361	-0.442236	0.506607	1.15774	1.50336	-1.11782	0.954466	-0.398388	0.84704	0.335336	0.0925446	0.268973	1.2622	0.564144	-0.203793	0.394378	0.51674	1.00113	-0.553766	-1.07876	1.29381	-0.677517	0.467871	0.487648	2.53984	1.26247	1.70295	-0.955524	0.905459	-0.0372587	0.817331	1.49648	0.775232	-0.00881897	0.495671	0.465973	-0.216762	0.440582	0.586653	0.432555	0.0829009
MRPL36	3.87678	5.93698	3.82649	4.12586	3.87095	3.03083	4.24436	2.45686	2.98066	3.19401	4.06401	2.95033	4.51786	3.12796	3.01957	3.44322	4.40458	3.57295	3.55587	4.07876	3.86035	3.60426	4.00355	4.23695	3.54275	4.29006	3.52009	4.32102	3.50529	3.23496	3.58662	3.78699	3.91285	4.04198	3.96363	5.38844	3.8801	4.38649	4.53403	3.45182	4.09277	3.62249	3.24848	4.4586	3.35626	3.82188	4.17841	4.13508	4.57925	3.2718	3.89626	4.12961	3.81587	3.32315	4.94088	3.32048	3.73404	3.73641	3.58265	3.31242	3.63837	3.41087	3.55401	4.36373	3.25808	4.36711	3.90177	3.49983	3.99067	3.4779	4.17184	3.48343	3.39231	3.27233	4.26025	3.28764	3.87525	3.75178	3.31294	3.83821	4.44808	4.4025	3.91171	4.73678	3.58786	3.55115	3.87008	3.98879	2.77114	4.23241	4.43477	4.22544	4.43045	5.41255	3.97915	4.91901	3.54381	3.46006	3.31725	3.34017	2.95371	3.14929	4.11301
MRPL11	3.71024	5.42678	3.51118	4.82178	3.66536	2.98	3.39169	2.88105	3.51629	3.86632	3.44452	3.00038	3.63504	3.45259	3.12855	3.10136	3.62058	2.99643	3.60755	4.49336	3.4133	4.34487	4.08208	3.3365	3.59017	2.59846	3.37186	4.24612	2.56823	3.17302	3.35927	4.22473	2.92795	4.08155	4.55076	3.59723	3.77711	3.122	3.69338	3.37496	4.47307	3.43421	3.57267	3.55705	3.82342	3.6982	4.0882	4.40534	3.62557	2.54251	2.8285	4.50298	3.30939	3.80612	4.59719	3.34257	4.07717	5.06223	3.3215	4.77292	3.79593	2.3278	3.58387	3.21428	3.51673	4.10593	3.99237	3.29102	3.38494	4.57605	3.62286	4.53123	3.41188	3.35768	3.8598	3.86645	3.77452	2.89593	3.71815	4.07538	4.14699	4.27181	3.80057	4.16434	2.46866	4.20617	4.03429	4.23181	3.78948	3.21832	4.57429	3.74072	4.75308	6.0959	4.2802	4.55164	3.70344	3.37467	2.98927	3.61488	4.38337	4.11995	5.22998
PINK1	1.93405	1.07783	2.48594	1.23381	2.29932	2.21521	2.59535	1.46191	2.04222	2.52132	2.23916	2.82001	2.34072	2.53165	2.83419	1.70585	1.91374	2.00595	2.28148	1.31835	2.98278	2.41094	2.04556	2.51452	2.61022	2.98818	1.57447	1.82135	2.30653	2.38589	1.34909	1.01104	2.07171	1.6153	2.47884	2.08205	1.92838	2.35448	2.46671	2.13207	2.44496	1.58541	1.0988	1.48257	2.33647	0.187433	1.22259	1.76477	2.31888	2.07577	2.58017	1.18902	3.18294	2.55739	2.50034	2.04408	1.58229	1.5828	2.97852	2.12326	1.58512	2.0707	1.85348	1.52842	3.02541	2.33521	1.5488	1.82378	1.89614	1.36465	2.04497	2.28162	2.50009	2.18552	1.22424	1.99986	2.84124	3.28543	1.79995	1.51788	1.54246	0.483926	1.75566	2.26765	2.73318	2.12611	2.07254	2.13356	2.12794	0.896453	2.00073	1.62378	1.40938	1.78925	1.43836	1.46819	2.31608	1.87122	3.35661	1.48258	1.72949	2.79953	2.10745
ACD	2.96786	3.50501	3.15347	3.71469	2.2851	1.2502	1.73992	2.08152	2.57942	2.0509	2.43755	1.56601	1.89617	1.85331	2.16834	1.82112	3.20318	2.14805	2.19078	2.519	2.384	2.82632	2.28812	3.15223	2.01189	2.33355	2.59502	2.51719	1.96385	1.63795	1.33171	2.66148	2.57744	2.2517	3.16314	2.72651	1.98148	2.36724	1.8191	1.54682	3.49841	2.26497	3.01506	2.47088	2.3364	2.47285	2.7449	2.89338	1.94987	1.87398	2.14444	3.2681	2.77753	2.53224	2.28383	2.22514	2.86297	3.15558	2.33615	2.75696	3.13411	2.73813	1.98943	2.08553	3.36152	2.36106	2.29634	1.97094	2.60087	2.97531	2.741	2.34755	1.74531	2.34514	2.19261	1.39017	1.41604	2.62324	3.03886	1.9771	2.41137	3.0456	2.76437	2.31917	2.35324	2.49494	3.27752	2.31672	2.84279	1.0452	2.35402	3.19052	2.08183	2.00032	1.88534	3.16016	2.53402	2.11003	2.12157	1.96937	3.01791	2.37375	2.66391
KRI1	3.41645	4.67425	4.05531	3.71175	3.58647	3.44168	3.08017	3.33451	3.51831	2.42227	4.71438	3.35517	2.56111	2.99634	3.19585	2.06623	2.54951	2.2153	2.99032	3.07347	2.88505	3.69142	4.03332	3.10252	3.6359	2.92776	2.89057	3.45218	3.00314	3.01637	2.40005	2.57109	2.43015	2.92563	2.14486	2.88202	2.01802	3.2067	3.25463	3.66932	3.54211	2.81921	4.17543	3.30642	3.39539	3.35038	2.44324	2.83127	3.41386	3.06229	3.09002	3.62037	2.75769	2.98061	3.3556	2.80042	3.5967	2.37715	3.26868	3.05095	2.67347	3.07464	4.27363	1.96638	3.24177	3.14625	3.99234	2.7893	3.72779	3.62646	2.60807	2.88231	3.23759	3.29006	2.96726	2.65806	2.87541	2.87423	3.43633	3.1239	3.42666	2.93719	4.26578	3.14901	3.19866	2.88038	2.76786	3.60378	2.83522	2.04941	4.21041	3.22477	3.70766	2.04484	2.87406	2.82841	2.84537	3.07737	3.54695	3.27282	3.26134	2.42932	1.90208
UPF3B	4.44961	2.74483	2.38669	3.12747	2.89456	1.81463	1.70042	1.90621	3.21316	1.65297	2.35477	2.14928	2.37348	2.29028	2.06493	1.89115	2.02463	2.24634	2.56435	3.20044	2.02811	2.98785	2.50104	2.2237	2.75331	2.84002	1.54784	2.41097	2.41979	2.60262	2.3661	2.05471	3.31297	3.03522	2.15303	2.75352	1.50787	1.775	0.774271	2.52198	2.64365	2.58207	3.34248	2.41854	2.04784	2.65701	2.25406	2.23508	1.02305	1.84244	1.85807	3.56118	2.77797	3.06123	2.63094	2.34535	2.34057	2.2158	2.26159	3.8095	2.33093	2.6919	2.95489	2.40228	3.12404	2.41997	2.55341	2.06538	2.71128	2.55566	1.52987	3.70071	2.13803	2.50976	3.27326	2.16812	1.67962	2.34786	2.18604	2.3383	1.88334	2.77649	3.52129	2.84475	3.26058	2.44113	2.83228	3.41578	2.14528	2.30398	2.90482	2.33907	3.72907	2.17638	3.12005	4.12886	2.5434	2.70966	3.12269	1.9204	3.18277	4.01073	2.44219
SOWAHC	3.79055	4.85939	4.82173	1.54719	2.98473	2.78367	3.3811	3.64644	3.07903	2.46006	3.1538	3.88515	2.82124	2.40004	2.19157	2.83801	2.09031	2.15081	2.34177	2.28069	0.886927	3.27196	-0.121961	2.15548	2.80306	2.81263	2.34204	1.39185	2.07952	2.40343	1.48945	1.59069	3.10278	2.63945	2.23069	2.43897	3.03969	2.07056	-0.368456	2.82792	1.48266	0.901	2.03073	0.316451	3.44683	1.78504	0.44837	2.32194	2.71057	2.89731	2.41088	2.04479	3.67637	2.67082	4.68564	2.7272	2.87188	1.15815	2.78899	3.2861	3.12371	1.65964	2.79868	2.95635	0.894092	2.45773	1.931	3.7931	1.95666	2.70133	1.15838	2.06613	4.72061	3.9938	1.5698	1.96583	4.1069	3.32031	2.36859	2.03785	2.52937	3.11994	1.76465	3.83523	2.38998	3.48055	2.92477	2.45261	1.3492	2.41847	1.67792	2.32618	2.61903	3.09493	1.68136	2.73356	3.37585	2.48435	4.05244	2.72172	2.51414	2.37327	1.96542
NADK	3.74675	3.12883	3.53434	2.93018	3.49455	3.61246	3.20923	3.2784	3.50453	3.48001	3.80466	3.3175	3.18105	3.65243	3.48595	2.67259	3.66403	2.82268	3.18035	3.47436	3.0788	3.69569	3.568	2.43801	3.45572	4.24745	2.81889	3.32798	4.14861	3.43593	3.49269	3.35674	2.64336	2.70052	3.10664	3.63292	2.87306	2.62142	3.99971	3.6551	2.54604	2.43542	3.86563	2.85372	3.65937	2.05209	2.89938	2.72937	3.50218	3.17462	3.6723	1.76923	3.59923	3.92433	3.79256	3.74527	2.74171	3.95605	4.03709	3.85623	3.87049	3.78574	4.41948	2.61487	3.83887	3.50785	4.29176	2.70347	2.96926	3.04412	4.98246	4.17672	3.62422	2.94561	3.43971	3.33822	3.37757	3.35096	3.28294	2.77122	3.35947	3.91677	2.50038	3.64441	4.28643	3.23239	3.8553	4.17646	3.44692	2.8387	3.51576	2.79737	3.14131	3.00251	2.7229	2.64865	3.13702	2.92851	3.72972	3.42323	1.93961	3.98852	3.39876
ZNF649	1.18504	0.955495	1.96392	1.91165	0.933382	1.27797	2.62731	2.52921	1.21468	0.445946	-0.365184	2.66256	1.97351	1.12565	1.86925	3.06383	2.6876	2.34123	2.04982	1.12814	2.92136	1.42477	0.922987	0.611046	1.84863	0.975644	4.44797	1.41108	1.26811	1.87787	2.08617	1.4042	1.20436	0.91939	1.40135	1.04582	1.90812	0.880293	2.34863	2.22113	1.39434	0.268237	1.31222	2.19916	0.49361	0.417104	3.03544	-0.342612	1.30743	1.5498	0.29714	3.28246	2.84073	0.123425	1.23736	2.596	3.55148	1.68462	0.512856	1.17301	1.3077	1.86641	1.41005	2.02797	1.62938	1.98648	-0.589614	2.1841	0.939332	1.43074	1.62282	2.36085	1.46073	2.21241	-1.18774	1.33604	2.61911	1.42906	2.09018	2.45466	2.45825	1.17464	1.56951	2.11825	2.95783	3.36353	1.8742	2.45498	1.7812	1.17357	1.22527	0.324329	2.38594	2.7305	2.24416	0.433586	1.91703	1.57327	2.74227	1.69588	3.45808	2.18969	1.78359
MPPE1	1.4004	-0.752509	0.114951	-0.0981428	0.76511	0.922267	0.675566	0.717717	0.252032	0.0321985	1.32613	1.19291	1.15243	1.51141	1.5095	1.74814	1.19002	0.793397	0.871847	1.50905	1.57399	1.50712	0.0292063	1.4432	1.34587	1.10846	-0.158051	0.621998	0.675656	1.11457	0.679904	1.28076	0.428865	0.0401908	0.717951	0.691225	0.157481	1.12249	1.00225	0.925692	1.22553	0.077872	1.80366	1.04497	1.21684	0.466454	0.467271	0.732448	0.548695	0.8215	0.540113	0.414841	1.92832	1.07729	1.63077	0.561234	0.476185	0.584009	0.586108	1.7151	1.1968	1.00181	1.06249	0.324881	1.59062	0.958189	0.404152	1.2552	1.03261	1.54181	1.12187	0.636162	0.98142	1.77122	1.23808	1.20978	1.8969	1.67905	0.902183	0.88284	0.656417	0.283347	0.767977	-0.19595	1.22619	0.579966	1.14184	0.965827	0.410833	0.209307	0.594655	-0.0636757	0.491348	0.265531	0.750071	2.10813	0.664632	1.40384	1.60099	0.678418	0.0855299	1.47056	1.46331
UBE2Z	4.66103	4.17543	5.717	4.26274	4.6483	5.2913	4.63289	4.59938	4.48048	4.8661	5.8916	4.73237	4.8154	5.24163	4.69326	4.72487	4.1145	4.84967	4.5483	4.84166	5.50026	4.59025	5.13957	5.14861	5.3363	4.56874	6.16289	5.73305	4.90769	4.58594	3.95501	4.81677	5.68297	6.05063	4.29105	4.03698	4.00128	4.45353	4.51041	4.70111	5.17623	3.62791	4.65505	4.87786	4.48504	3.19927	4.23329	4.55456	4.18823	4.18265	5.04686	4.52015	4.8054	5.08665	5.02799	4.05355	3.90625	5.05972	5.00934	4.3365	4.77891	4.77219	5.19303	4.57049	5.06701	5.31515	5.14023	4.37151	4.99874	5.212	4.04542	3.85793	4.66346	4.61607	6.35696	4.19869	4.01754	4.75045	4.55942	5.61122	7.56582	4.95747	4.68755	4.6086	4.84876	7.3592	4.49037	4.93394	4.9497	3.68605	4.82663	4.08225	5.2655	4.85262	5.15404	5.46068	4.68665	4.83349	4.35997	4.83962	3.57889	4.69422	4.8633
PLEKHA3	0.711427	-0.267662	-0.273013	0.0670225	0.767203	1.1006	1.03267	-0.104191	0.691836	0.0939696	0.518652	0.691586	0.73117	1.15265	0.737547	1.31882	0.414939	1.06196	0.814839	0.482841	1.48617	-0.152908	0.728029	0.55283	1.07603	0.70091	0.850907	0.560429	0.660553	0.782592	0.250535	0.381725	0.869645	2.40035	1.61091	0.17277	1.03542	0.499877	1.39503	0.931966	0.839565	0.0500693	0.838059	0.509274	1.28598	0.354733	0.563129	0.594559	0.639082	0.513906	0.524431	1.11873	1.47979	0.981726	1.1826	0.534904	-0.350798	0.485888	0.623314	0.792363	0.313979	0.710809	0.622425	0.818695	0.618229	0.531097	0.569139	0.773225	0.367113	1.03724	0.317293	-0.992115	1.08332	0.9514	0.657286	0.649892	0.852249	0.805716	0.0769518	0.670434	0.922524	0.570583	0.212274	0.330745	0.832534	-0.14965	0.257103	0.781658	-0.207706	0.463583	1.43641	0.248413	1.32138	-0.0337905	0.423755	0.276134	0.471616	1.31792	0.918125	0.59279	1.00259	0.26617	0.927185
PHACTR4	3.72176	2.43507	3.63154	3.08751	3.41199	3.44234	2.82401	2.88379	3.92399	2.63428	3.69938	3.41532	2.76365	3.38444	3.08594	3.26362	3.61004	2.60838	3.64187	3.92746	2.93996	3.60974	3.58126	2.56648	3.58246	3.45051	2.7499	2.78258	3.23904	3.34361	3.99885	2.8713	2.68862	2.91291	2.91364	2.77525	2.29817	2.00363	1.78442	3.35124	2.64424	2.17109	2.82762	2.53043	2.7479	2.48502	2.59234	3.18374	2.85205	3.07975	3.4195	2.9168	3.58294	3.49068	3.63683	3.4051	2.55173	3.02526	2.93784	3.31526	3.32367	3.75486	3.45607	4.09602	3.25807	2.83376	2.79383	2.79338	3.67458	3.41004	2.72675	2.73995	2.8662	3.21592	3.91205	3.03421	2.94765	3.35473	3.82182	2.39636	3.09471	3.68715	3.05543	3.04136	3.52773	3.37574	3.64625	2.89821	3.09274	2.31555	3.36141	2.7887	3.28833	2.97189	2.5761	2.9553	2.79118	3.04314	3.92962	2.90378	4.48622	4.09627	2.92801
CAPRIN2	0.687724	0.429795	1.22395	0.060767	0.638047	0.760047	-0.533053	0.810492	0.945548	0.326533	1.07234	0.937268	0.982619	0.474415	0.930422	0.450608	-0.485483	1.12089	1.07972	0.680508	1.04653	0.788974	1.03477	1.04562	2.01519	1.6607	0.526356	1.52806	0.881182	0.804348	0.155924	0.752461	-0.194292	0.839928	0.0257032	0.459002	0.265063	-0.254516	-2.07368	0.192559	0.253863	0.810905	2.54326	0.72951	0.900265	2.39223	-0.248087	0.878102	-1.61454	0.720317	1.21598	1.21564	0.637509	1.15163	1.76468	0.695728	-0.075535	0.392556	1.05065	1.05483	-0.361604	0.535856	1.51471	0.369388	0.289785	0.347004	0.313513	0.425212	0.324353	0.989063	0.884064	1.11537	-0.236489	1.39834	-0.806709	0.0448338	0.633692	1.71591	1.39964	0.446057	1.32063	0.37852	0.972011	0.309817	0.217205	-0.358952	-1.15207	0.758204	0.351958	-0.613345	1.58791	-0.334531	0.840671	0.295071	0.735114	2.23248	0.903402	1.63922	1.33485	1.07182	1.37427	0.795994	0.987398
DLK2	-0.755158	-0.566709	-0.969735	-1.11716	-2.33038	-0.743553	-0.951609	-0.0321845	-0.860777	-1.62767	-0.702242	-1.87685	-0.0173943	-1.50056	-0.324422	-2.53151	-1.04451	-0.0751337	0.900678	-0.8115	-1.5071	-0.751522	0.154365	-0.431797	-0.894799	-1.77994	-1.44329	-0.0358003	-2.26508	-1.43104	-0.644933	-0.463772	-1.80836	0.223476	-0.480215	1.26552	-1.09095	-0.236034	-1.48751	-1.3297	-0.798373	-1.17154	0.601345	-0.528714	-0.600223	-0.728017	0.471803	-1.58614	0.972934	-2.33632	0.484594	-0.752995	-0.644608	-0.335013	-0.032894	-1.55268	0.667815	-1.84304	-1.03948	-0.64057	-0.944758	-0.522883	-0.648732	-1.59193	-0.290699	-1.56965	-0.318125	-1.76241	-0.72963	-0.360707	-0.313943	-0.652999	-0.801071	1.91669	-2.84006	0.314724	0.208231	-1.16996	0.35717	-1.11052	-1.11778	0.84634	0.124397	-1.50698	-1.9663	-2.41111	-1.31756	-0.295119	-0.979716	-1.84381	-0.153812	-1.09232	-0.669343	-0.389971	0.290537	1.20536	0.828931	-1.52236	2.47384	-0.603075	0.290585	-0.840232	-0.848137
DDRGK1	4.5354	3.76727	5.51261	4.75275	5.88095	4.74083	4.93654	5.60009	4.33422	4.54725	4.28254	4.33367	5.27665	4.77063	4.82408	4.30687	5.19444	4.25215	4.07988	3.72393	5.51855	4.53863	5.94581	4.54942	5.3303	5.90002	6.07559	5.20111	5.22741	4.18393	5.75591	5.34837	6.12731	5.34955	5.50362	4.95641	5.3539	5.46902	5.17461	4.96985	4.43407	4.80384	4.12005	6.3478	5.32597	4.81162	6.04955	4.46395	6.32565	4.0578	5.78191	3.5612	5.28986	5.29715	5.49684	4.59332	4.85521	4.71983	5.78322	4.98494	4.21194	4.27155	5.67234	3.2584	5.52388	5.46211	4.713	4.56895	4.01545	4.42736	5.77412	5.44645	4.80365	5.39786	5.26994	4.49239	4.97959	5.7195	4.89421	3.54342	4.36755	2.61522	4.64042	5.27344	5.06366	5.24233	5.70513	5.4853	5.78294	4.49301	3.85597	5.36241	3.68294	4.60175	4.76268	4.88098	4.92255	4.79535	3.62989	4.66508	3.96806	4.93689	4.29489
MRPS34	6.41608	5.79028	5.82468	5.27251	5.86189	5.6582	5.81611	6.32871	4.74697	5.94389	6.1213	4.92637	5.79199	6.12174	5.60354	5.15061	5.69182	5.12951	5.31164	5.23418	5.64192	5.16336	5.88845	5.69787	6.28101	6.91418	6.3208	6.09031	6.36028	5.47943	5.80416	6.51392	5.83468	6.2513	5.78076	7.08857	5.77381	6.53544	6.54493	5.91612	5.77806	5.69262	5.49168	6.54156	5.73569	5.69166	6.36081	6.54905	6.66334	4.65367	6.44249	6.99601	6.44884	5.74238	6.78509	5.7063	6.45801	5.71506	5.76098	5.45288	6.51896	6.23165	5.13565	3.88727	5.73528	6.62498	6.13384	5.3415	5.78958	5.38768	5.36212	6.3198	6.0224	5.42186	6.76747	5.61715	5.74896	6.42122	5.35023	5.70553	5.67776	5.00282	5.72744	6.13083	5.51929	6.38443	7.38797	5.91193	6.48524	5.47133	6.63876	6.39321	5.93269	5.23052	6.93577	5.95369	6.41814	5.90374	5.13305	6.19268	4.30042	5.28281	5.84464
LYNX1	0.723226	2.92951	3.44936	-1.71895	1.39274	0.319258	-0.171077	1.16848	3.71465	0.136475	0.536793	0.683457	1.36178	-0.383137	-0.131627	-2.98999	1.18283	-0.272635	0.558323	0.417212	1.64658	0.815089	-2.25733	-0.125054	-0.924673	4.4125	-1.09009	-1.61462	2.10077	0.993552	0.257411	-1.71175	1.73196	-2.59752	2.52632	1.26097	3.0126	-2.24796	3.40403	2.59789	0.53217	0.0299552	-0.445021	-1.93004	0.568424	3.17363	0.737033	-0.89667	-0.134615	0.970528	1.3634	-1.15359	0.802246	-0.364012	2.70931	0.216869	-2.61125	-2.11085	-0.350881	3.72627	0.726822	-0.737632	-0.197198	0.416344	-1.72409	2.23699	2.98879	0.247546	0.0661623	0.361182	-0.484298	3.55901	1.43015	1.75652	1.14823	0.116071	0.590511	1.96912	1.50191	0.663987	-0.351502	2.08216	1.84855	1.46259	-0.924349	-2.43733	-0.313025	1.69701	0.949464	3.33798	-0.52037	3.53955	2.72516	-1.41243	-1.01547	3.46243	-1.49198	-0.148396	2.86687	-1.21231	1.62778	3.89212	4.0227
TRAK2	2.61576	1.96514	2.56601	1.85022	3.01923	3.72194	3.2035	5.09486	2.76958	2.98019	2.93734	3.18879	3.00006	3.27112	3.55774	5.0203	3.62799	3.32644	3.65332	3.22449	2.80008	2.4423	3.66311	3.10159	3.74193	3.00292	3.55888	3.54213	2.92721	3.51354	3.98065	2.89225	3.77213	2.10947	3.43895	1.96964	2.55912	2.29101	2.51739	2.69674	1.83151	3.31126	3.50207	2.83407	3.36429	1.64604	3.9386	2.56227	1.43025	2.89246	3.90273	3.00864	4.48748	3.58179	3.1646	4.02419	2.55352	2.58935	2.89998	2.36606	2.95052	3.5382	3.36627	3.09478	3.13376	2.93996	3.17035	3.03799	3.41746	3.72783	3.67608	1.28909	3.61196	3.48656	1.75527	3.43103	2.66162	3.41071	2.33997	4.29959	3.01853	2.41606	4.4749	3.84867	4.47913	2.70187	5.15531	3.34332	2.71595	3.06661	2.65316	2.60697	3.50883	2.50969	4.26595	3.04108	3.31689	4.53611	3.31614	2.44335	2.58354	2.70094	3.08313
CRELD1	3.24484	3.62356	4.36856	2.32963	2.50911	3.47674	3.32023	2.86029	1.9976	2.19272	1.96884	2.93948	3.03782	2.99266	2.95144	2.9118	2.76775	2.56859	2.74634	3.03778	4.0559	2.66264	3.16785	3.48424	4.10387	2.57258	2.62613	2.97623	3.18098	3.27547	3.90915	2.40713	2.48127	2.06302	2.07349	3.77416	3.07886	3.47894	3.60366	2.84261	3.07675	2.68854	3.06031	3.11843	3.30807	2.87785	3.5292	3.5747	4.5841	3.44965	3.12999	2.44075	3.73924	3.12186	3.34713	2.19709	3.33684	3.34055	3.29294	3.09679	3.11558	3.2035	2.89127	2.10067	3.66094	3.4245	3.18058	2.47648	2.62888	2.40805	2.18287	1.44116	3.65281	3.34513	2.10745	2.70241	3.53112	3.79278	3.52431	2.24604	2.81114	1.8283	2.64797	1.88471	2.7618	2.74638	3.9315	3.34126	2.84424	2.66808	2.63238	2.83424	3.54219	1.6179	3.15261	3.78345	3.25318	4.09779	2.85936	3.38897	3.93165	4.20253	2.41835
C19orf43	6.08718	6.41528	7.01981	6.92363	6.26068	5.5812	5.8878	6.12519	6.51187	5.86094	5.69446	5.65196	5.33204	5.40068	5.43611	5.51456	5.59267	5.43219	5.48652	5.63102	5.61971	6.09866	6.06098	5.72324	5.52377	5.41418	5.79086	5.97088	5.46085	5.36532	5.33123	5.44714	5.41863	5.43029	6.06274	6.5874	5.64703	6.21172	6.76515	5.28768	6.03436	6.73003	6.33972	5.80822	5.83792	7.29639	5.64548	6.73131	6.0421	5.50886	5.64394	6.30682	5.85001	5.50693	5.83766	5.48671	6.22113	5.89298	5.36401	6.7426	5.84389	5.37692	5.98633	5.15667	5.87295	6.10421	6.47053	5.56574	5.87387	5.6628	5.5603	6.33202	5.98784	5.79293	6.83209	5.72322	5.71704	5.62241	5.86224	5.28538	5.26732	5.7925	6.58563	5.5603	6.27699	5.6658	6.18523	6.27367	5.60917	4.92731	6.91726	6.6649	6.5376	5.44288	6.04915	5.23495	5.95746	5.58917	5.97002	5.75938	5.81008	5.74875	5.10887
