Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
ANKRD17	-0.0270109	-0.0901603	2.31339	0.345767	1.69446	-1.23894	0.181822	-0.408562	-1.25035	2.29236	0.0943735	-0.616347	-1.70248	-0.37828	-1.41015	-0.571523	0.813551	0.8448	-0.427494	-1.24917	-0.544475	0.879834	-0.429559	-0.556587	-0.370095	2.33156	0.0607349	0.449756	-0.406817	0.199845	-0.458319	1.37644	-0.090306	0.913818	0.433144	-0.805141	-0.663587	-1.37724	0.437393	2.03815	-0.880674	-0.654676	-0.855622	-0.404956	-1.63214	1.16326	0.194433	-0.171155	-0.923372	2.21867	-0.861114	0.845254	-1.23689	-0.352821	0.180245	-0.479276	-1.24074	1.26865	-1.04561	2.03999	-0.00749408	-0.0236008	-0.0972095	-0.946668	-0.601219	0.362905	1.76693	0.370587	-0.528258	0.117551	-0.213501	1.05247	-0.674846	-1.86774	0.582905	-1.42383	-0.563401	-0.765269	-0.826014	0.256413	-0.687202	1.29575	-0.129604	0.0295786	-0.1914	-0.142496	0.116322	-1.01905	3.10914	0.42263	0.728491	-0.255638	0.875056	0.704588	-1.53156	0.256375	-0.165181	-0.0434644	1.12825	-0.524075	0.838463	-0.825991	0.240266
ANKRD28	-0.144408	-0.514101	2.05439	-0.686358	-0.83181	-0.805385	0.0104917	-1.17185	-1.68839	0.849658	-0.902269	0.512405	0.0422865	-0.644705	-0.622047	-0.380484	-0.261881	0.34163	0.565911	-1.32228	2.40017	-0.0569361	-0.495602	0.0685537	0.308583	-1.06074	-1.39872	0.726934	0.473288	-0.0747531	-0.473664	0.821919	-0.0574898	0.411869	-1.79234	-0.840366	0.591348	-0.37783	-0.259716	0.223711	-0.806458	-0.0389722	0.693385	-0.546922	-0.657478	-1.91031	-0.398693	0.459363	-1.32155	-0.618635	-0.503963	0.465116	-0.60812	-1.1249	0.316848	-1.11799	1.904	-1.33179	-0.64776	1.47997	0.771049	0.104085	-0.466081	-0.390616	-0.620008	0.998197	1.67069	-0.192741	0.877804	1.578	0.0457139	0.05521	-0.624303	-0.186806	-0.0310257	0.655301	0.380874	0.758249	-0.530804	1.55495	-0.888979	-0.827029	-0.00584225	1.564	-0.762982	0.129658	0.0152244	-0.668571	2.45557	0.270303	3.1131	-0.881238	0.0546952	-1.16039	-0.125917	2.80684	-1.06128	1.21491	0.906308	1.48487	0.4891	-0.368775	-1.3855
ANKRD39	-0.0960346	-1.42313	3.10853	-0.881685	0.39525	0.325522	-0.30039	0.140838	-0.551477	0.0891916	-0.237934	0.113705	-2.82113	0.128751	0.147321	0.717061	0.608689	2.46125	-1.54344	0.403268	-0.924361	0.129186	0.725477	0.436216	-0.0471839	1.56587	-0.357291	0.746023	1.49656	-0.111887	-1.787	-0.918403	1.79374	-0.493881	0.264341	-0.00831656	-0.398825	-0.485092	-0.572852	0.579814	0.752707	-0.000259269	0.292825	-0.863717	0.0692287	-0.1439	-0.572182	-0.672319	0.435572	-0.128944	-0.0212734	-0.532792	-0.527748	0.0266499	-1.0543	-0.084032	1.36277	0.0302915	0.295861	-1.25308	-0.567998	0.420131	-0.549388	-2.58736	-0.290178	2.77193	1.5382	-0.389434	0.396973	-1.60192	-0.372503	0.156152	0.48317	-0.047418	-0.0764228	-1.61256	0.951378	-0.159402	-1.06986	0.456136	-0.0401317	-0.986942	-0.380301	1.28854	-1.17497	-0.184934	0.368683	-0.349799	1.24783	0.143184	-0.103188	-0.291259	-1.01524	0.129516	-0.223609	2.13755	0.0465283	-1.26444	2.16523	0.906081	0.226859	-1.44076	1.11828
ANTXR1	-0.182262	-1.20667	0.715222	0.75794	-0.979222	0.585731	1.15875	0.0461268	-0.0985476	-0.931447	0.769528	0.838088	1.27059	0.692026	0.206043	-0.118812	-0.534444	2.29974	-0.864371	0.0859381	-0.112693	-0.61359	-0.373007	0.949668	-0.154964	-0.904907	2.09828	0.023406	-0.57071	0.332381	-0.951281	-1.78106	2.13076	-1.72554	0.383718	0.662251	2.7571	0.962968	-0.221228	-0.344433	1.21612	0.648912	-0.357824	0.634521	-0.0218432	-0.99555	0.852853	0.266339	-1.56561	1.35531	-1.14052	0.395612	-1.41983	0.0664908	-0.697322	-0.482595	0.102192	-1.1554	0.531048	-1.15206	1.9633	0.0639595	-0.867903	1.12121	-1.4355	-0.622304	-0.708598	-0.287135	1.17933	-1.00421	0.296506	-1.2907	-0.311406	0.435365	-1.07118	-1.50339	0.0139917	0.500596	-0.667199	1.45068	0.769315	0.27968	-0.186556	1.74328	0.54097	-0.157281	-0.563944	-0.813039	0.317066	-0.516686	0.520591	0.0357416	-0.235836	-0.511192	1.11243	-0.489878	0.974751	-2.59281	-2.55212	0.189804	0.443786	-0.554364	0.852973
AP2B1	-0.560005	1.55243	1.36457	0.0859959	-0.41987	0.882221	0.152878	-0.865149	-0.885869	1.63599	0.143659	0.547039	1.80078	-0.175662	0.791239	-1.13447	-0.025762	0.0630086	1.5662	-0.233455	0.321058	-0.907579	0.28002	-0.56242	-1.10969	-1.78377	-0.234066	-0.800175	2.61156	0.00766987	0.875511	0.975952	-0.416986	-0.30531	-1.77895	-0.449416	0.730355	-0.48369	-1.54157	-1.21698	-0.195696	-0.271466	0.0359549	-0.522551	-0.35012	-0.593954	0.757688	-0.11439	-0.432892	-0.582284	-0.312545	-0.648981	-0.326797	-0.778424	-1.46306	0.488794	2.18846	-2.0744	-0.531313	2.07086	-0.854299	-2.0387	-0.604547	-0.187749	0.342185	1.01633	2.02945	-0.202314	-0.327332	0.126174	-0.247041	-0.321555	-0.019519	-0.0559118	1.72528	0.876336	0.576238	-0.577019	-1.12491	0.315022	-0.366439	-0.0161774	-0.745142	1.58663	1.35234	0.0111268	-0.485452	-1.54149	1.89233	0.67001	-0.666739	-0.265745	-0.310368	-0.836953	-0.117013	0.214797	0.116014	0.87567	1.32225	0.139369	-2.04048	2.2754	-0.350257
APAF1	-0.866894	0.609126	-2.14939	0.16087	-0.226963	0.160207	0.043086	1.23354	0.846492	-2.12451	-0.268635	-0.284486	-0.641946	-0.699141	0.980403	1.12465	0.575276	2.38321	-0.0216148	1.12206	-2.50532	-0.195533	0.385989	-0.695676	-0.330636	0.661259	0.127511	-0.537316	1.14718	-0.680369	0.334691	-1.3375	-1.21433	-0.516217	0.5001	-1.14099	0.647324	-0.692725	-2.67942	-1.03068	0.103078	0.793779	0.0962655	1.49569	-0.0536298	0.115761	-0.0648421	-0.724864	-1.07279	-0.380349	1.14097	-0.588695	0.32173	1.05978	-0.639331	0.646587	-0.186112	1.86491	-0.392313	0.21093	-0.734821	0.496754	-0.120649	0.366712	1.13447	-0.0958457	0.609145	0.672633	-0.887223	-0.263938	-0.434512	-0.270531	-0.208233	-0.185723	0.937173	-0.252847	-0.589639	-0.446035	0.5946	-1.13232	-0.416767	-0.261342	1.09669	-0.0670229	-0.232418	-0.466318	0.660163	0.237882	-1.93173	-0.600605	-1.22832	1.18281	-0.557354	-0.188976	0.804405	-0.745663	-0.0471631	1.26488	1.1793	-0.0291139	0.111265	4.62955	0.467438
APBB1IP	0.746888	-1.05962	-1.33191	-0.134402	0.664977	1.67086	0.143626	0.365051	2.05966	0.102571	-0.580464	-0.177463	0.0519374	-0.487824	1.06862	0.958858	-0.392493	-0.382329	-2.14668	2.77125	-0.851178	-0.328868	-0.781948	0.118781	-1.70021	-1.09874	0.482842	-0.112257	-0.123809	-0.122982	-0.0380671	0.00632375	-1.60622	0.207874	-0.805983	-0.0477699	-0.0979904	-0.545739	-2.70774	-0.96824	0.395795	0.922921	0.0257976	1.04867	1.41636	0.448027	0.012485	-1.75179	-1.50375	-0.0369803	-0.273092	-2.2956	-0.982527	1.62617	0.370058	1.49588	-1.50325	1.45301	0.225209	-1.75351	0.108976	0.305235	1.09283	2.16776	0.716264	1.47177	1.93614	1.15965	-0.166906	-0.458539	-0.156749	0.668313	0.296008	0.145244	-0.434307	-1.53059	-0.197988	-0.533319	0.638612	-1.19797	0.376889	1.42795	-0.874372	-1.05558	0.542066	-0.454019	0.802742	1.51371	0.443763	-0.0309189	-0.371276	0.679913	0.0785788	0.140481	-0.575496	-0.670276	-0.245954	0.141044	0.0084571	-0.171126	-0.740446	0.291186	0.583194
APITD1	-0.447937	1.85621	-0.141224	0.35412	0.618461	-0.765251	-0.971445	-0.268641	-0.164645	0.459781	0.238503	-0.0505379	1.38866	-0.164477	0.0173839	-0.351535	1.19713	0.376355	0.92263	-0.187594	1.22318	0.801285	0.224555	0.303022	-0.314141	-0.574945	-0.421153	0.505826	-0.250862	-0.149324	-0.583843	1.3237	-0.619216	0.750203	-0.364492	0.193858	-2.92202	-0.0101213	-1.05922	-0.407959	-0.271585	-0.840581	-0.649583	-0.0678356	-0.503794	0.326071	-0.282952	-0.582006	-0.639282	0.00298018	-0.220908	-0.373393	-2.02923	-0.421998	-0.565619	0.838334	1.64727	-0.0767434	-0.228842	-4.32832	-0.446236	-1.1149	-1.19632	0.31903	-0.422642	0.956994	1.3395	0.161919	-0.0644935	-2.69831	-0.374879	1.48797	-0.234637	-0.121173	1.10165	1.02596	0.383049	-1.00688	-0.888159	1.22854	0.360491	-1.20445	-0.24276	1.02176	2.01765	0.58835	0.369968	-0.0479086	2.62739	0.716518	-0.511323	-0.505677	-0.37156	0.674292	-0.497238	1.10774	-0.35355	0.309936	0.769111	-0.605973	-0.25478	2.4266	-0.126837
APPL1	-0.892671	0.136293	-1.14742	-0.408847	-0.916832	0.843192	1.0598	-0.0881328	0.427037	-0.663716	-1.02626	1.76628	1.3823	-0.347171	1.29607	0.923325	-0.647701	0.916839	0.895611	1.81611	1.00203	-0.546437	-0.91141	-1.72219	-0.808399	0.0942652	-0.369389	0.767069	-0.369267	0.829688	-0.68128	-0.272797	-2.22978	0.924658	-1.5315	-1.20002	1.10193	0.512684	-0.660699	-1.43052	1.42922	0.650255	-0.263044	-0.43108	1.03845	-0.578878	-1.31561	-0.338631	-0.133566	0.175826	-0.391182	0.592998	0.661695	0.314039	-0.0236201	1.10052	-1.33053	-0.428895	0.101946	0.377886	0.697265	-1.58272	0.125815	0.408357	1.35748	1.12695	1.06064	0.762163	-1.5802	-0.204901	-1.30245	0.634895	0.692414	1.15013	-0.0504771	2.24322	1.40608	0.817974	-0.315298	-1.08818	0.321593	-0.287891	-1.69879	-0.763043	-0.858068	0.437433	-1.10316	-0.491818	0.74906	0.985804	-1.77566	-0.363854	-1.24875	-1.0285	-0.624081	0.960697	0.200529	0.230873	1.41001	2.30301	-1.95742	0.228403	-1.01605
APPL2	-0.728835	1.2205	0.258139	-1.12369	-1.03096	0.877789	0.00136897	0.306661	-0.380001	1.2737	-1.09656	1.09828	2.70232	-0.425291	0.210584	0.574711	-0.309619	1.20872	1.33517	0.949696	1.8804	-1.71189	-0.473994	-0.142532	0.30534	-1.08732	-0.467019	0.215746	1.55229	-0.160053	0.340061	0.957264	-1.08506	0.0253954	0.0704141	-0.771114	1.10738	0.0501804	-1.84386	-1.44079	0.180007	0.401087	0.790728	0.0234208	-0.283086	-1.27441	-0.665763	0.675698	-0.746761	-0.0805216	-0.897716	-2.0077	-0.904179	-1.04696	0.608346	0.72471	1.68551	-1.88418	-0.830159	-0.189186	0.816044	-1.32809	0.0350693	0.335337	-0.263014	0.929357	0.387287	-1.24418	0.303342	0.803995	-0.566801	-0.16129	0.51298	0.437464	0.177419	3.03824	0.88086	0.461723	-0.273196	0.692739	-0.102528	-0.70827	-0.638947	0.51605	1.69493	0.489416	-0.700348	-1.40759	1.14109	0.490561	-1.07489	-0.376077	-2.33203	-0.136777	-0.0665562	-0.921658	-0.606262	1.18955	1.13621	0.492108	-2.08733	0.11905	-0.60743
AR	-0.382587	-1.2521	0.914048	-0.750381	-0.0907725	-0.510743	0.143543	2.22604	-2.27355	-0.898107	0.403701	1.02787	-0.974499	-0.0324115	-0.611801	0.920452	0.512187	0.285194	-0.976731	-1.56479	0.270821	-1.25511	-0.005905	0.340564	-0.320037	0.625137	0.794994	0.979132	-1.05356	0.413725	2.2245	-0.0795432	0.141898	0.518923	-1.17433	-0.595363	0.0767428	1.46632	-0.651738	1.54814	0.890761	0.619984	1.08845	1.28488	0.969559	-1.10599	1.00824	1.41857	0.0716586	1.33088	0.33444	-0.993136	0.827431	-0.351052	-1.1416	-0.11324	-1.68945	-0.617886	-0.0158638	-0.447474	1.2981	0.389388	0.47635	-0.606762	0.640885	-0.837175	0.949003	-0.988058	-1.06819	0.900593	0.765604	-1.82209	0.432679	0.361693	-2.52847	1.19332	-0.552026	1.21596	-0.808775	0.034846	-0.0599712	-1.19591	0.705288	-1.07646	0.177292	0.690985	0.472083	-1.23128	-0.582137	-0.370672	1.71063	0.242771	-1.40068	2.45953	0.495027	0.184652	-0.917975	-0.492883	-0.823616	1.05823	-1.3475	-1.37644	-0.516875
ARHGAP25	0.722416	1.85193	-1.06988	-0.128846	1.17679	1.73021	0.175832	-0.27569	2.18285	-0.688425	-1.06814	-0.320867	-0.819476	-0.559559	0.0281591	0.284243	-0.424491	0.131631	-0.440665	0.347349	0.435474	-0.12902	-0.299761	-0.629516	-1.37513	-1.10367	-0.190094	-1.16934	-0.0725852	-1.12979	0.738646	0.969071	-1.30652	1.6295	-1.39928	0.523067	-0.424111	-1.09366	-1.71595	-0.520183	-0.364409	-0.064172	0.930799	1.47471	1.17024	-0.0773836	-0.894841	-1.63738	-1.53867	0.0278185	-1.08336	-2.08351	-1.86377	1.83405	0.383155	0.580956	0.151145	1.16603	0.244892	-0.366948	-1.05087	-0.316807	1.77964	1.70063	0.224113	1.59526	2.19449	0.758192	-0.384191	-1.08473	-0.19466	0.891126	-0.526006	-0.321694	-0.0103065	-0.32746	0.316464	-1.29261	1.28935	-0.14366	0.807689	0.854171	-0.988975	-0.0382844	0.476885	0.357391	1.42378	1.85123	1.55505	0.13905	-0.468372	0.620181	-0.0494638	-0.111132	-0.318793	-1.85164	0.545384	-1.15188	0.219361	-1.0489	-0.655309	-0.635732	0.810153
ARHGEF1	1.09157	1.08287	-1.80246	1.21503	0.808141	1.17655	0.154332	-0.939286	3.11379	0.0112386	0.513936	-0.399327	-1.21005	-0.504753	0.195012	-0.3388	-0.769155	0.0174475	0.197635	0.324447	-1.21743	0.800557	-0.87296	-0.244182	-1.20752	-1.87429	-0.385845	-1.95821	0.37035	-0.353904	-0.410281	0.943583	-1.97673	0.746851	-0.157252	-0.0290141	0.229214	-1.09074	-0.363034	-0.86533	-0.721532	0.00655033	0.647617	0.829639	0.855238	0.187378	-1.06846	-0.916928	-0.392521	-0.387567	-1.3496	0.0101016	-1.81296	0.630845	-0.972797	0.312173	-1.08081	0.908501	-0.260946	1.24527	-1.14698	0.955002	1.33371	0.746693	0.0935705	1.066	2.02485	0.939218	-0.716083	0.396567	-0.691086	0.909105	-0.273739	-0.467957	1.48044	-0.650081	-0.932523	-0.972876	0.639859	-1.11479	0.394115	0.985633	0.00982056	-0.341621	-0.283166	-0.36687	0.3097	1.72023	0.399584	0.302897	-0.836442	0.467216	0.956135	0.35223	-0.38896	-2.37169	0.521559	0.899564	3.19836	-0.717781	1.00365	-0.423722	-0.100517
ARID1A	0.966749	-1.84962	-1.19214	0.144713	0.930684	-0.107529	0.96123	0.514278	0.752126	-1.93226	0.697121	0.670688	-1.25649	0.495763	-0.369975	0.514427	0.994878	-1.91207	-0.762894	-0.183822	-2.04236	0.428683	1.06289	0.265234	-0.328613	1.5106	0.546742	0.874602	-1.37785	0.952403	0.492173	-1.50996	0.620936	0.784815	0.626131	0.688146	-1.03997	0.257226	0.089307	1.30649	-0.197605	0.462825	0.416362	0.129228	0.574966	0.687626	0.415977	0.298772	0.430345	0.998874	0.812591	1.00664	1.40345	1.08249	1.02569	-0.331369	-3.13005	0.708225	0.359634	-0.847021	0.427517	0.757344	0.679862	0.231636	0.506673	-1.42682	-1.29841	0.053351	-0.323571	0.285187	0.28193	-1.09148	0.269377	0.321471	-2.17099	-0.961465	-1.5092	0.359568	0.461825	-0.454934	0.218344	-0.177245	0.21599	-0.966687	-0.389347	0.76582	1.12457	0.440992	-0.764941	-0.0410945	1.12342	0.53624	0.141917	0.292471	0.66623	-2.60134	0.337042	-2.04456	-1.71716	-0.0268772	0.941347	-2.48332	0.418178
ARID1B	1.22271	-0.912669	0.00942001	-0.439878	1.35169	0.71763	0.465937	1.07418	0.410445	-2.63163	1.3685	0.891969	-3.5734	-0.190762	-0.526499	1.04261	0.959403	-1.25652	-0.138674	0.129558	-1.97876	-0.0980604	0.577589	0.30729	0.314496	-0.396032	-0.144795	0.450543	-0.181281	0.63057	1.11009	-1.27937	0.474352	-0.0650312	0.971219	-0.232261	-1.51819	0.840073	0.658466	1.50843	0.240421	1.31511	0.222659	0.308618	0.710243	0.1955	0.869707	1.23675	0.432137	0.589545	-0.145998	1.13267	1.46193	1.0105	1.53824	-1.11716	-1.36825	0.640899	0.477774	-1.81561	0.0847965	0.159726	0.245545	0.0939029	0.642483	-2.03751	-0.764059	0.00131896	-0.433735	-0.854546	0.734199	-0.761287	0.118934	0.742775	-2.22192	-0.695436	-1.02713	0.742618	0.846632	-1.05111	0.109695	0.00474631	0.674783	-0.0842269	-1.10084	0.56491	0.142574	0.115702	-1.15624	-0.646614	1.17911	0.495432	-0.590999	0.242336	0.0948084	-0.349824	0.479819	-0.385978	-2.4472	0.254277	0.515092	-2.37607	-0.160539
ARID3A	0.213108	-0.638691	2.976	0.127067	0.69293	-0.786192	-0.133265	0.701596	2.06409	-1.54672	-0.669541	-0.48176	-3.29927	-0.0133447	-0.309894	1.39492	0.0326469	-0.542112	0.750378	1.8318	-0.323316	0.0137721	0.795106	0.510454	0.804729	0.428074	0.585842	-0.323539	-0.35937	-0.130684	-0.0811205	0.688869	-0.00484809	0.557254	0.277084	0.17841	-1.87432	0.42934	-1.60366	0.635764	0.0777411	0.547094	0.368666	0.365277	-0.226257	1.22269	-0.435286	0.0925597	-0.194987	0.201933	0.774734	-0.775169	-0.355562	1.01096	0.461462	-0.366546	1.49314	0.548502	0.0484902	-0.269902	-0.110049	0.0460595	0.637327	0.518003	1.30896	-0.295791	0.486284	-1.09153	0.755707	-0.236036	0.2493	-1.27157	-0.403036	-0.236384	-4.00756	-0.355467	0.283222	-0.115176	0.0981052	0.271713	0.323584	0.0258644	0.324523	-0.850531	-3.55152	0.105875	0.731372	0.821183	-0.55571	-1.64609	0.214448	0.682862	0.255642	-0.0340969	0.21477	-1.39375	-0.745538	1.22725	-0.527508	-0.0424897	0.367087	-1.55455	0.918126
ARID4A	0.688091	-0.271363	-0.257859	0.234915	-0.313417	1.01937	0.671737	-0.475217	0.171399	0.668047	0.846423	0.466515	-1.76741	-0.15656	0.653782	1.03404	-0.178489	-2.28521	1.33703	-0.264113	-1.20123	-0.25055	1.08193	-0.948782	0.294087	0.0673137	0.112474	1.05816	3.18682	0.0813302	0.712584	-1.00684	0.206953	-0.0147337	0.488498	-0.823611	-2.2002	-0.514564	-1.32022	-0.613508	-0.796502	-0.0609303	0.389365	0.536362	1.99405	-0.812371	-0.592182	-0.3377	-0.247408	-0.744167	0.427138	-0.306446	0.719225	0.474278	-0.100932	-0.211034	3.43428	0.0565463	-0.821599	-0.988204	-0.984563	1.48726	0.0556524	1.02441	0.0305735	1.4924	-0.529694	-0.351538	0.312073	0.512392	0.165621	-0.231006	0.190906	0.860663	-1.24095	-0.178452	2.49814	0.36166	0.421492	-1.98474	0.0351287	-0.816242	-1.10882	0.407257	0.0198263	0.763578	0.197244	0.254477	-0.249395	-3.40654	0.572733	-0.587754	-0.00426996	-0.604223	0.553464	-1.66301	-0.541732	-0.248525	-0.642922	0.505175	-0.265591	0.770521	-0.0820537
ARMC1	-0.0645566	1.57462	3.03022	0.344454	0.385585	0.423758	-0.745966	-0.598452	-0.494481	1.78656	-0.110033	0.0811173	1.79429	-0.449328	-0.200675	-1.01983	-0.809031	0.0628526	0.293463	-0.474796	1.01273	-0.258472	-0.790761	-0.825348	0.149055	-0.0938675	-1.56728	-0.239522	1.27055	-0.582116	0.619012	0.675469	-1.37482	-0.114309	-1.29647	-0.779933	0.912197	-0.153834	0.727744	0.596483	-0.0217067	-1.19513	-1.55153	-0.856806	-1.20954	0.882616	-1.44708	-0.314737	-0.134994	0.297643	-0.53092	0.588581	-0.794116	-0.828119	-1.34445	1.26632	0.35523	-0.113004	-0.686712	2.82246	-1.0841	-1.79154	-0.585566	-0.105846	-0.897156	0.212138	2.61897	0.0798781	-1.90658	1.46494	-1.29424	0.493358	-0.646531	-0.980096	0.487027	1.05367	-0.0217992	0.570008	-0.60551	-0.909731	0.285427	0.797179	-0.725032	0.746412	2.02897	-0.391752	-0.65633	-0.564594	2.75529	0.176363	0.194883	-0.652788	-0.541338	0.370522	-0.531313	1.42248	0.0160941	0.319619	1.00859	0.177062	-0.362762	0.0827785	0.0126289
ARMC6	0.537737	2.10202	0.948307	0.504807	0.398659	-0.0879873	-0.0575784	-0.682425	0.29606	-0.383208	0.795841	-0.596032	-0.463163	-0.363855	0.552375	-0.808916	-0.244511	-2.27196	0.461239	-0.760746	-1.74839	0.955886	1.41726	-0.31171	-0.858238	-1.15165	-0.323985	-0.123155	-0.464552	-0.504537	1.4734	-0.166924	-1.71642	0.0615658	-0.564826	-0.146912	-0.516007	-1.12427	0.369442	-0.297803	-0.529129	-0.688649	0.02848	0.285798	-0.412962	1.12514	-0.995821	-0.773274	0.163507	-0.0617771	-0.212083	-0.342407	-1.35531	-0.122012	0.150014	-0.859349	-1.89753	1.394	-0.544163	1.32238	-0.388586	-0.580332	0.632462	-0.908529	-0.48556	0.785004	1.72735	-0.581036	1.88	1.18876	0.0905648	-0.167984	-0.526095	-0.535875	-0.648175	1.18621	-1.07418	-0.892614	0.395094	3.16144	-0.591977	0.334836	0.157866	-0.143516	3.22295	0.678425	1.06198	-0.198637	-0.160646	0.674255	1.2371	-0.214804	0.291123	0.478768	-1.59799	0.379567	0.178871	-0.416818	-2.83608	-0.113507	0.244989	1.87751	1.38812
ARMCX2	0.732387	-1.38949	-2.55167	-0.31296	-0.0394044	0.954328	0.424336	-1.07487	-0.451353	0.233954	0.517589	0.269895	-2.31285	-0.915307	1.37327	0.15439	-0.527911	-2.18788	1.41718	-0.0270963	0.10234	0.234451	0.416791	-0.59678	-0.810864	-0.431166	-0.856974	-0.769511	0.913595	-0.136818	1.35563	-1.09135	0.860409	-0.174686	-0.492646	0.0967904	0.317324	0.0498578	2.83132	-0.0726797	0.959586	-0.284426	1.44871	-0.35656	0.185223	-1.77674	0.629482	1.70237	-0.36443	-1.01105	-0.263453	1.35871	0.736782	-0.499156	1.46751	0.475547	-1.39827	0.521914	1.06152	2.25308	0.820868	0.475593	1.52481	-0.104263	-1.54356	0.70027	-0.00460271	0.138131	0.245	-1.09393	0.713674	0.0485889	0.249729	0.520201	-1.23299	0.0772039	-0.15839	1.29297	-0.57595	1.46087	-1.43632	-0.904161	-1.05034	0.926482	-1.98713	-0.436114	-0.898624	0.588298	-0.354939	-0.856341	0.23628	-0.644301	-0.601687	-0.443998	-0.400074	1.17913	-0.117775	-0.59813	-1.67015	0.411442	1.47763	1.30176	-0.153052
ARMCX3	0.0534533	1.38922	1.13483	0.484913	0.636296	0.282718	-0.634076	-0.755707	-1.73091	-1.85165	0.127499	-0.719411	-0.665106	-1.04385	0.486144	-0.828284	-0.434885	0.126204	0.34226	-1.73492	0.55581	-0.516061	-0.751332	0.0807066	1.45415	-0.0867851	-1.3933	-0.16558	0.0582559	-0.550814	-0.252055	1.54278	-0.502004	-0.699128	0.64248	0.153492	0.100221	-0.568697	3.19181	0.321511	-1.04612	-0.496193	1.24231	-0.503229	-1.06363	-0.880418	1.13662	0.324459	-0.645263	1.55398	0.742928	0.0432081	-0.165423	-1.49857	2.11471	-1.57825	1.40757	0.0670323	1.12462	1.43915	1.06327	-0.761742	0.692897	-0.409546	0.630091	-0.45468	-0.209513	0.890607	-2.05046	0.0377935	0.508647	0.122515	-0.577614	-0.224181	2.41621	0.590231	1.12761	0.0196213	-0.863467	-0.966998	-1.65907	0.200687	0.446665	1.20983	-2.34446	-0.585501	0.435671	-0.642664	-0.138881	0.502135	-1.23795	-0.480757	-0.915613	-0.485902	-0.760994	1.01242	0.121593	0.462238	1.79526	0.153666	1.65601	-0.228549	-0.696806
